page	line4Filename	top_on_page	bottom_on_page	left_on_page	right_on_page	AT	GT01	GT02	enriched_y_n	color_img_file_name
30	14	4693	5142	806	5141	הני נוטה ﭏיה כנהר שלום וג'˙˙ וידבר יוי קח את אהרן			0	bge-cl0146_030.jpg
30	15	4954	5403	806	5126	ואת בניו את ציו אתו ואת הבגדים זשה' אשרי תנבח			0	bge-cl0146_030.jpg
30	16	5276	5725	806	5134	ותקרב לשכן חציריך וג' אשאי תבאחר' ותקר'ב' אשרי כלמי			0	bge-cl0146_030.jpg
30	17	5602	6051	806	5133	שבחרו ה'ה' אעפ' שלא קרבו אשרי מי שקרבו אע'פ ש			0	bge-cl0146_030.jpg
30	18	5886	6335	806	5126	חרו ואי זה זה שבחרו זה אברהם שנ אשר בחרת בר ם			0	bge-cl0146_030.jpg
30	19	6155	6604	806	5126	אבל קירבו ﭏא הוא קירב את עצמו שנ' וישכם אברהם			0	bge-cl0146_030.jpg
31	1	1122	1571	760	4896	בבקר˙˙ יעקכב בחרו שנ' כי יעקב בחר לו יה˙ אבל לא קו			0	bge-cl0146_031.jpg
31	2	1415	1864	760	4896	ﭏא הוא קירב עמו שנ' ויעקב איש תם יושב אהלים			0	bge-cl0146_031.jpg
31	3	1704	2153	760	4896	משה בחרו אכל לא קירבו לול משה בחירוי דוד בחרו			0	bge-cl0146_031.jpg
31	4	1983	2432	760	4896	אבל לא קירבו שנ' ויבחר בדויד עבדו אהוא קירב את			0	bge-cl0146_031.jpg
31	5	2229	2678	760	4896	עצמו שנ' חבר אני לכל אשר יראוך˙˙ אשריהן ﭏו שבחן			0	bge-cl0146_031.jpg
31	6	2554	3003	760	4896	ה'בה' אע'' שלא קירבן˙ בוא וראה יתרו קירבו ה'ב'ה			0	bge-cl0146_031.jpg
31	7	2827	3276	760	4896	אבל לא בחרו˙ רחב הזונה קירבה אבל ל בחרה ˙ אשי			0	bge-cl0146_031.jpg
31	8	3113	3562	760	4903	אהרן בכפלים שבחרו וקרבו ומנין שבחרו שנ' ויבוא  			0	bge-cl0146_031.jpg
31	9	3390	3839	760	4896	ﭏהים ﭏ עלי וג' ובחור אותו וג' ומני שקירבו שנ' ואתה			0	bge-cl0146_031.jpg
31	10	3647	4096	760	4896	הקרב ﭏיך וג' לכך דוד משבחו שנ' אשרי תבחר יתקרב			0	bge-cl0146_031.jpg
31	11	3957	4406	760	4903	כתי' כבוד חכמי' ינחלו הפסוק הזה משמש בבר יתו			0	bge-cl0146_031.jpg
31	12	4232	4681	760	4908	של עולם עד עכשיו כבוד החכמים ינחלו זה נח וביו			0	bge-cl0146_031.jpg
31	13	4522	4971	760	4913	וכסילים מרים קלון זה דור המבול˙ הוא הדין כבוד			0	bge-cl0146_031.jpg
31	14	4813	5262	760	4903	חכמים ינחלו וכ ס ילים מרים קלון ˙ זה הסוד אממאו			0	bge-cl0146_031.jpg
31	15	5080	5529	760	4904	החכם עלשם שכך כת' ברוך יוי ﭏהישם˙ וסילים מרים			0	bge-cl0146_031.jpg
31	16	5383	5832	760	4910	קלון ם שנ' אדור כנען˙ כבוד חכמי ינחלו זה יהשע			0	bge-cl0146_031.jpg
31	17	5654	6103	760	4914	וכסילים מלם מרים קלון זה' ל א' מלכים˙ כבוד חכמי' 			0	bge-cl0146_031.jpg
31	18	5963	6412	760	4910	יה עלי ומילים מרים קלון ﭏו בניו כבוד חממ' ינחלו זה			0	bge-cl0146_031.jpg
31	19	6242	6691	760	4913	יכסנים מרים קלון זה גלית ˙ כבוד חכמים ינחרו			0	bge-cl0146_031.jpg
32	1	1178	1627	901	5186	זה אהרן ובניו שנ כח את אהרן ואת בניו אתו ולמוה			0	bge-cl0146_032.jpg
32	2	1476	1925	901	5194	נאמ' כאן קח אמ' לו קס ה'ב'ה' למשה אחייב אני לקיחה			0	bge-cl0146_032.jpg
32	3	1770	2219	901	5194	לאהרן ﭏא קום וגדלו בלקיחה שנ' קח אהרן ואימתי לק			0	bge-cl0146_032.jpg
32	4	2061	2510	901	5194	אהרן שעה שיצמ הקצף מלמעלן לחבל שונאיה שלשר'			0	bge-cl0146_032.jpg
32	5	2341	2790	901	5194	כיון שראה משה כך אמ' לאהרן קח את המחתה אמר לו			0	bge-cl0146_032.jpg
32	6	2627	3076	901	5201	אהרן משה אחי להרגני אתה מבקש בני מפני שהקרב			0	bge-cl0146_032.jpg
32	7	2949	3398	901	5194	לפניך אש הדיוטית נשרפו באש שנ' ויקרבו בני לפני			0	bge-cl0146_032.jpg
32	8	3228	3677	901	5200	יוי אש זרה וג' ותצא אש מלפני יוי ותאכל אותם ולי אתה			0	bge-cl0146_032.jpg
32	9	3528	3977	901	5186	אומר קח את המחתה˙ בני הכניסו אש זרה ושפו 			0	bge-cl0146_032.jpg
32	10	3836	4285	901	5200	אוציא אש קדש לחוץ ואיני מת ואיני נשרף אמ' לו 			0	bge-cl0146_032.jpg
32	11	4113	4562	901	5205	משה לך ועשה מהרה מה ששמעתה עד שאתה עומד			0	bge-cl0146_032.jpg
32	12	4434	4883	901	5193	מסיח הם מתים˙ ﭏא עשה מהרה שכך כתוב והולך			0	bge-cl0146_032.jpg
32	13	4725	5174	901	5200	מהרה ﭏ העדה וכפר עליהם˙ כיון ששמע אהרן כק			0	bge-cl0146_032.jpg
32	14	5023	5472	901	5194	ילו אני מת על ישרﭏ איני כדאי מיד ויקח אהרן א			0	bge-cl0146_032.jpg
32	15	5328	5777	901	5194	דבר משה לכך אמ' ה'ב'ה' קח את אהרן˙ גדלהו בלקיחי			0	bge-cl0146_032.jpg
32	16	5633	6082	901	5194	מה אהרן הציל בני לקיחה שנ' קח את המחתה א אתה			0	bge-cl0146_032.jpg
32	17	5940	6389	901	5194	גדלו בליקחה לכך נאמר קח את אהרן˙ דא' קח א			0	bge-cl0146_032.jpg
33	1	1227	1676	816	4890	אהרן וא בניו אתו˙' ז'שה' 'תהלך בתומו צדיק			0	bge-cl0146_033.jpg
33	2	1505	1954	816	4898	אשרי בניו אחריו זה אהרן ובניו˙ מה הדבר הזה א			0	bge-cl0146_033.jpg
33	3	1812	2261	816	4897	משה היה צדיר ולא היו בניו כמותו˙ ועלי צדיק ולא היו			0	bge-cl0146_033.jpg
33	4	2083	2532	816	4898	בניו כמותו˙ ואך שמוﭏ צדיק ולא היו בניו כמותו 			0	bge-cl0146_033.jpg
33	5	2354	2803	816	4890	שכך כת' ולא הלו בניו בדרכיו ולמה אתה אומר			0	bge-cl0146_033.jpg
33	6	2628	3077	816	4890	מתהלך בתומו צדיק אשרי וג' שאהרן ראה בניו 			0	bge-cl0146_033.jpg
33	7	2923	3372	816	4890	משמשין בכהונה גדולה לפיכך אמר משה קח את			0	bge-cl0146_033.jpg
33	8	3233	3682	816	4897	אהין ואת בניו אתו ˙ ר' א קח את אהרן ואת בניו אתו א			0	bge-cl0146_033.jpg
33	9	3527	3976	816	4897	לו ה'ה' למשה פנה אותו בדברים לפי שהוא בורח מן 			0	bge-cl0146_033.jpg
33	10	3797	4246	816	4898	השררה ואין קח ﭏא לשון פיתוי שכ נבוכדננר אומר			0	bge-cl0146_033.jpg
33	11	4084	4533	816	4890	לנבוראדן קחנו ועיניך ש עליו וכן הוא אומ			0	bge-cl0146_033.jpg
33	12	4391	4840	816	4890	בשרה אמנו ותקח האשה בית פרעה מלמד שלא היתה			0	bge-cl0146_033.jpg
33	13	4687	5136	816	4898	מבקשת לילך והיו מכתין איתה וכן בדינה אמ' לותה			0	bge-cl0146_033.jpg
33	14	4973	5422	816	4890	יישב אותה ˙ שלא היהה רצה לילך והיו מפתין אותה ואף			0	bge-cl0146_033.jpg
33	15	5283	5732	816	4890	אהקן קח לשון פיתוי שהיה בורח מן השררה כתי ואת			0	bge-cl0146_033.jpg
33	16	5566	6015	816	4890	כל העדה הקהל אמ' לויה'ב''ה' למשה חלוה לו כבוד כנג			0	bge-cl0146_033.jpg
33	17	5852	6301	816	4897	ל ישרﭏ שיראו אותו ﭏם בכהונה לדולה התרה ן			0	bge-cl0146_033.jpg
33	18	6092	6541	816	4898	התראה שלא יחלקו על הכונה כקרח וכעדתו שחלקו 			0	bge-cl0146_033.jpg
34	1	1145	1594	915	5103	על אהרן ובלעו שאני יודע שעתיד עוזיה לעמוד			0	bge-cl0146_034.jpg
34	2	1459	1908	915	5096	ולחלוק על הכהונה שנ' זכרון לבני ישרﭏ ג' אינו מזרע			0	bge-cl0146_034.jpg
34	3	1746	2195	915	5103	לוי כשם שהיה קרח ולא מזוע אהרן הוא˙˙ מיד ויזעך			0	bge-cl0146_034.jpg
34	4	2001	2450	915	5104	עוזיהו ובידו מקטרת להקטיר ובזעעפו עם הכהני			0	bge-cl0146_034.jpg
34	5	2289	2738	915	5104	והצרעת זרחה במצחו אמ' לו וכדין שעשית לקרח את			0	bge-cl0146_034.jpg
34	6	2571	3020	915	5104	עושה לו אמר לו לאו ולא יהיה כקרח וכעדתו אמר לו			0	bge-cl0146_034.jpg
34	7	2865	3314	915	5104	והיאך את עושה אמר לו כאשר דבר יוי ביד משה לו ל			0	bge-cl0146_034.jpg
34	8	3120	3569	915	5096	ומה הוא כשם שעשיתי לידך ויוצאה מחיקו והנה ידו			0	bge-cl0146_034.jpg
34	9	3411	3860	915	5096	מצורעת כשלג כך אני עישה לו לפיכך ואת כל הערה			0	bge-cl0146_034.jpg
34	10	3718	4167	915	5104	הקהל אמ לו להיכן אמם לו ﭏ פתח אהו מיעד ל אמר			0	bge-cl0146_034.jpg
34	11	3976	4425	915	5104	לו משה רבונו של עולם ששים רבוא בחורים הי אך אני			0	bge-cl0146_034.jpg
34	12	4315	4764	915	5104	יכול להעמידן פתח אהל מועד ואינו ﭏא כבית סאתים			0	bge-cl0146_034.jpg
34	13	4607	5056	915	5104	ואת כל העדה הקהל ﭏ פתח וג' אמר לו ה'ב'ה' ועל זה אתה			0	bge-cl0146_034.jpg
34	14	4949	5398	915	5103	תמיה השמים הﭏו לא כדוק שלעין הם היו ואני שעשיתי			0	bge-cl0146_034.jpg
34	15	5221	5670	915	5104	אותם מסוף העולם ועד סופו שנ' הנוטה כדוק שמים וג'			0	bge-cl0146_034.jpg
34	16	5527	5976	915	5110	וגם לעתיר כך אני עושה בציון כל איתן האוכלוסי מן			0	bge-cl0146_034.jpg
34	17	5793	6242	915	5104	אדם האשון עד שיחיו המתים והן עתידין לומר צר לי			0	bge-cl0146_034.jpg
34	18	6091	6540	915	5096	המקום וג' מה אני עושה להן אני מרחיבה שנ' הרחיבי			0	bge-cl0146_034.jpg
35	1	1122	1571	770	4949	מקום אהל˙ מהי את למד מהר סיני כיון שנגלה			0	bge-cl0146_035.jpg
35	2	1395	1844	770	4949	ה'בה' עליו מה כתי' רכב ﭏהים רבותים וג' אמ' ר' אבדימ			0	bge-cl0146_035.jpg
35	3	1649	2098	770	4949	דמ חיפה אני שניתי במשתי כשגלה הבה על הר סיני			0	bge-cl0146_035.jpg
35	4	1940	2389	770	4955	ליתן את התורה ירדו עמו עשרים ושנים ﭏף מרכעו			0	bge-cl0146_035.jpg
35	5	2199	2648	770	4949	אמ' ר' ברכי הכהן בר' שצפה הב''' שאין עומדי במימיה			0	bge-cl0146_035.jpg
35	6	2456	2905	770	4958	ﭏא שבטו של לוי לפיכך ירד עמהן כגד מחנה הלוי			0	bge-cl0146_035.jpg
35	7	2797	3246	770	4948	אמ' לו ר' גי ינאי אם כ מיעטתה בכבודו אי כתי רצב			0	bge-cl0146_035.jpg
35	8	3085	3534	770	4954	ﭏהים רבותים ﭏפי שנאן מהו רכב ﭏהים רבותים ﭏפי 			0	bge-cl0146_035.jpg
35	9	3327	3776	770	4955	שן ﭏ א עשרים ושנים ﭏפים מרכבות ירדו עם הבה'			0	bge-cl0146_035.jpg
35	10	3613	4062	770	4949	ועל כל מרכבה ומרכבה כמרכבבה שראה יחזר ﭏ 			0	bge-cl0146_035.jpg
35	11	3888	4337	770	4941	והיאך היה מחזיר הר סיני כל ﭏו המרכבות ﭏ א עה			0	bge-cl0146_035.jpg
35	12	4175	4624	770	4949	נסים˙ אמ' לו ה'בה להר סיני הרחב ארכך וקבל בני 			0	bge-cl0146_035.jpg
35	13	4481	4930	770	4955	אמוניך˙˙ וכן את מו נא לעולם הבא שה'ב'ה' מרחיב			0	bge-cl0146_035.jpg
35	14	4811	5260	770	4941	את ירושלם שנ' ורחבה ונסבה למעלה למעלה וג' עד			0	bge-cl0146_035.jpg
35	15	5049	5498	770	4955	שעולה לשמים ואין מעלה ﭏא ממים שנ' כי גדול מעל			0	bge-cl0146_035.jpg
35	16	5326	5775	770	4960	שמים חסדך˙ כיון שמגעת לשמים אומרת צר לי			0	bge-cl0146_035.jpg
35	17	5647	6096	770	4954	מקיםשה לי ואשבה ˙ וא' כן ה'ב'ה' מעלה ליחשלם מן			0	bge-cl0146_035.jpg
35	18	5943	6392	770	4948	השמים לרהיע השני ומשני לשלישי ומשלישי לרביעי			0	bge-cl0146_035.jpg
35	19	6201	6650	770	4957	ומד' לה' ומה' לור' ומי' לישביעי אמ' ר' ﭏעזר בן ב			0	bge-cl0146_035.jpg
36	1	1107	1556	774	5116	עד שמגעת לכסא הכבוד˙˙ וכיצד הן עולין עשעליוני			0	bge-cl0146_036.jpg
36	2	1413	1862	774	5116	עולין התחתונים אוכלין וישנין ומה ה'ב'ה' עושה מביא 			0	bge-cl0146_036.jpg
36	3	1675	2124	774	5124	עננים והן מפריחין שנ' מי ﭏה כעב תעופינה וכל אחד			0	bge-cl0146_036.jpg
36	4	1984	2433	774	5116	ואחד מן הצדיקי יש לו חת ה בפני עכמו שנ' וברא וי			0	bge-cl0146_036.jpg
36	5	2279	2728	774	5116	על כל מכון הרביוי יעל מקראיה ענן וג' כיו שמגעת			0	bge-cl0146_036.jpg
36	6	2580	3029	774	5116	לכסא הכבוד אומ' להם אני ואתם נהל בעולם שנ' 			0	bge-cl0146_036.jpg
36	7	2832	3281	774	5124	והתהלתי בתוככם וה'ב'ה' יושב באמכע הצדיקי ומראין			0	bge-cl0146_036.jpg
36	8	3145	3594	774	5116	אתו באצבע שנ' ואמר  ביום ההוא הנה ﭏהינו זה			0	bge-cl0146_036.jpg
36	9	3419	3868	774	5123	ויצו לו וישיענו˙ ואומר כי זה ﭏהים ﭏהינו עולם ועד וג'			0	bge-cl0146_036.jpg
36	10	3735	4184	774	5116	לפי שהאומות אומרין ואמר ﭏהימו צר חםסיו בו לפיכך			0	bge-cl0146_036.jpg
36	11	4027	4476	774	5116	עתידן ישרﭏ לומר כי זה ﭏהים ﭏהינו עולם ועד וג'			0	bge-cl0146_036.jpg
36	12	4280	4729	774	5134	יה ו''התינ'י''			0	bge-cl0146_036.jpg
36	13	4813	5262	774	5116	תוב אמהד אומר שומרר מצוה א ידע דבר רע ר			0	bge-cl0146_036.jpg
36	14	5101	5550	774	5116	היהזה זה אהרן ש' ומפתח אהל מייעד לא תצאו שב 			0	bge-cl0146_036.jpg
36	15	5371	5820	774	5116	ימים˙ ופתח אהל מועד תשבו יומם ולילה שבעת ימים			0	bge-cl0146_036.jpg
36	16	5649	6098	774	5116	אמר להן משה שמרו אבלות שבעת ימי עד שלאיול			0	bge-cl0146_036.jpg
36	17	5972	6421	774	5123	בכם ושמרתם את משמרת יוי שכך שימר הב'ה' שבע			0	bge-cl0146_036.jpg
36	18	6250	6699	774	5116	ימי אבלות עד שהביא את המבול ומנין שנתאבלשן			0	bge-cl0146_036.jpg
37	1	1260	1709	990	5064	כתי' וינחם יוי כי עשה את האדםוג' ואין ויתעבב ﭏא			0	bge-cl0146_037.jpg
37	2	1554	2003	990	5071	אבל שנ' ותהי התשועה ביום ההוא לאבל כי עעכ			0	bge-cl0146_037.jpg
37	3	1841	2290	990	5071	המלך על ו˙˙ וכן עזרא אומר להן לשרﭏ בשעה			0	bge-cl0146_037.jpg
37	4	2097	2546	990	5071	שהיו בוכין איש ﭏמשחיו ואיש יעל בנו לכו אכלו משמני			0	bge-cl0146_037.jpg
37	5	2389	2838	990	5072	וישתו ממתקים ושלחו מות לאין נכון לו וﭏ תעבבו 			0	bge-cl0146_037.jpg
37	6	2668	3117	990	5071	באותה שעה שימר ה'ב'ה' שבעת ימי באבל עד שלא היא			0	bge-cl0146_037.jpg
37	7	2945	3394	990	5071	את המול שנ' ויהי לישבעי הימים ומי המבול וג' וכן הוא			0	bge-cl0146_037.jpg
37	8	3235	3684	990	5064	לאהרן כשם שתאבל ברוך הוא וברוך שמו על עולמו			0	bge-cl0146_037.jpg
37	9	3539	3988	990	5071	עד שלא הביא את המבול כך אתם שמרר את האב			0	bge-cl0146_037.jpg
37	10	3837	4286	990	5064	עד שלא ייע בכם רע והיו משמרים ולא היו יודעם			0	bge-cl0146_037.jpg
37	11	4130	4579	990	5064	על מה משמרים למה שומר מצוה לא ידע דבר רע			0	bge-cl0146_037.jpg
37	12	4440	4889	990	5064	ועת וג זה משה שכבר אמר לו ה'ב''ה' ונועדתי שה			0	bge-cl0146_037.jpg
37	13	4728	5177	990	5071	בני ישר'' וג' מתקדש אני שם במכובדי והיה משה			0	bge-cl0146_037.jpg
37	14	4982	5431	990	5071	משמש שבעת ימי המלואים והיה מתירא לומ			0	bge-cl0146_037.jpg
37	15	5292	5741	990	5072	שמא מדת הדין פוגעת בו שנ' ונקדרש בכבודי ולא ה			0	bge-cl0146_037.jpg
37	16	5578	6027	990	5076	ﭏא אמר לאהרן שמרו אבל שבעת ימדם אמר לו למ			0	bge-cl0146_037.jpg
